TIMESTAMP,ACCEL_DATA_X, ACCEL_DATA_Y, ACCEL_DATA_Z, GYRO_DATA_X, GYRO_DATA_Y, GYRO_DATA_Z, MAG_DATA_X, MAG_DATA_Y, MAG_DATA_Z, QUATERNION_DATA_W, QUATERNION_DATA_X, QUATERNION_DATA_Y, QUATERNION_DATA_Z
1507347675635,883,65401,65316,62936,868,280,64940,65357,369,3174,52414,63635,56452
1507347675655,923,65294,65228,64918,65404,65404,64940,65357,369,3148,52405,63600,56462
1507347675709,911,65353,65211,342,158,65403,64933,65338,356,3249,52442,63475,56461
1507347675724,906,65350,65230,81,124,65497,64951,65320,350,3244,52448,63492,56457
1507347675737,912,65335,65227,65327,49,94,64951,65320,350,3234,52444,63511,56455
1507347675751,912,65334,65241,65502,65,45,64951,65320,350,3250,52450,63512,56451
1507347675772,896,65356,65233,193,2,32,64927,65327,350,3269,52450,63515,56458
1507347675789,890,65363,65208,65473,65440,163,64927,65327,350,3268,52429,63549,56480
1507347675814,885,65331,65214,65334,65389,228,64927,65338,345,3261,52400,63596,56523
1507347675834,902,65310,65217,65534,65375,117,64927,65338,345,3281,52386,63598,56546
1507347675855,895,65327,65219,220,65378,70,64927,65338,345,3320,52381,63574,56580
1507347675878,909,65351,65216,312,65301,73,64927,65344,356,3366,52369,63552,56620
1507347675897,912,65346,65201,113,65336,88,64927,65344,356,3396,52344,63549,56652
1507347675919,902,65340,65224,6,65365,54,64940,65357,363,3399,52330,63546,56675
1507347675939,911,65344,65215,46,65467,65522,64940,65357,363,3403,52327,63536,56683
1507347675960,902,65345,65211,12,65466,65513,64940,65357,369,3397,52319,63532,56693
1507347675982,918,65344,65209,65482,65437,65522,64933,65357,369,3385,52309,63531,56705
1507347676002,906,65344,65200,65480,65441,65503,64933,65357,369,3373,52299,63525,56722
1507347676024,899,65334,65195,65526,65440,65466,64940,65362,369,3365,52291,63513,56734
1507347676044,890,65338,65182,13,65436,65440,64940,65362,369,3357,52280,63487,56745
1507347676068,878,65347,65181,19,65434,65452,64933,65357,382,3347,52270,63471,56760
1507347676087,882,65357,65182,65531,65415,65473,64933,65357,382,3336,52255,63463,56779
1507347676108,881,65369,65178,65419,65364,8,64933,65357,382,3304,52231,63468,56805
1507347676131,884,65363,65177,65426,65341,33,64940,65344,382,3285,52207,63474,56834
1507347676150,888,65365,65168,65459,65351,26,64940,65344,382,3268,52185,63479,56861
1507347676172,871,65366,65162,65447,65332,33,64957,65362,382,3251,52162,63484,56888
1507347676192,885,65366,65158,65345,65401,72,64957,65362,382,3228,52139,63504,56931
1507347676216,893,65372,65180,65426,65205,113,64940,65357,393,3217,52089,63525,56976
1507347676237,902,65354,65180,65412,65290,140,64940,65357,393,3200,52061,63552,57007
1507347676257,904,65327,65161,65417,65406,51,64940,65357,393,3176,52049,63564,57018
1507347676281,863,65220,65179,544,65171,65464,64962,65351,382,3239,51997,63461,57155
1507347676335,882,65333,65150,119,65337,6,64957,65344,406,3266,51982,63442,57189
1507347676354,889,65332,65116,217,65290,65520,64957,65344,406,3291,51974,63410,57220
1507347676374,877,65345,65130,165,65476,65460,64968,65351,406,3296,51974,63394,57225
1507347676394,874,65339,65127,65450,65523,65523,64968,65351,406,3277,51968,63406,57225
1507347676416,885,65348,65140,65237,65520,92,64975,65357,401,3231,51945,63480,57217
1507347676437,877,65337,65147,65127,65520,112,64975,65357,401,3189,51931,63518,57218
1507347676457,894,65328,65123,65297,12,90,64975,65357,401,3164,51926,63548,57212
1507347676479,892,65338,65130,65355,87,43,64975,65351,419,3127,51926,63581,57183
1507347676506,891,65333,65142,65233,113,91,64975,65357,388,3074,51922,63656,57159
1507347676539,888,65338,65134,65455,17,78,64980,65357,388,3069,51920,63691,57157
1507347676577,877,65336,65145,65503,2,77,64962,65338,412,3071,51915,63728,57159
1507347676609,877,65327,65141,65446,18,86,64962,65344,401,3064,51911,63755,57155
1507347676638,879,65313,65121,33,64,13,64962,65344,401,3077,51929,63749,57135
1507347676670,874,65329,65150,127,152,65492,64944,65362,412,3105,51948,63727,57107
1507347676698,878,65317,65137,162,122,65472,64944,65362,412,3137,51984,63693,57082
1507347676732,885,65327,65154,157,150,65457,64962,65344,412,3166,52012,63662,57055
1507347676760,887,65325,65155,134,106,65463,64957,65362,412,3193,52036,63635,57030
1507347676789,886,65310,65148,33,133,65461,64957,65362,412,3193,52055,63629,56992
1507347676831,888,65334,65172,65403,23,58,64951,65344,412,3170,52046,63666,56993
1507347676862,897,65334,65164,65352,65501,42,64951,65344,382,3131,52032,63709,56993
1507347676891,904,65352,65159,65422,65519,28,64951,65344,382,3110,52024,63725,56996
1507347676922,904,65317,65149,65377,118,65516,64964,65338,382,3082,52029,63766,56966
1507347676978,885,65344,65152,65434,97,65526,64957,65351,376,3067,52032,63769,56959
1507347676992,879,65340,65146,65494,46,18,64957,65351,376,3064,52031,63778,56958
1507347677007,883,65346,65141,65454,65516,65,64957,65351,376,3061,52028,63786,56963
1507347677025,881,65328,65155,65442,65520,72,64944,65351,401,3055,52021,63804,56966
1507347677042,880,65344,65143,65426,65510,55,64944,65351,401,3048,52013,63824,56972
1507347677070,878,65356,65159,65530,4,39,64940,65357,388,3051,52014,63830,56971
1507347677090,878,65337,65139,65,65,65534,64940,65357,388,3060,52023,63828,56960
1507347677113,874,65336,65130,17,82,5,64940,65338,382,3057,52026,63839,56952
1507347677134,891,65306,65160,65439,28,29,64951,65338,382,3050,52022,63856,56962
1507347677167,887,65303,65138,59,65326,25,64944,65357,382,3054,51998,63854,56999
1507347677197,873,65335,65094,144,22,65473,64944,65357,382,3071,52001,63830,56998
1507347677236,884,65358,65140,65488,125,65490,64951,65357,388,3059,52011,63835,56982
1507347677269,881,65360,65176,65518,65415,46,64944,65351,376,3050,51997,63835,56998
1507347677297,871,65360,65136,56,65533,13,64944,65351,376,3061,51991,63861,57000
1507347677334,877,65332,65156,65374,1,114,64951,65338,382,3020,51979,63912,56999
1507347677365,867,65334,65160,65300,65476,144,64951,65344,388,2970,51952,63987,57010
1507347677394,881,65306,65149,64972,16,204,64951,65344,388,2882,51922,64103,57007
1507347677424,875,65315,65164,65246,50,67,64944,65344,388,2860,51919,64146,56997
1507347677454,870,65338,65148,98,5,23,64944,65344,388,2896,51925,64130,57002
1507347677484,874,65336,65151,183,65522,37,64957,65357,388,2941,51931,64113,57012
1507347677516,876,65339,65148,177,65466,74,64951,65344,388,3121,51957,64016,57052
1507347677573,890,65311,65149,494,65454,23,64951,65351,388,3186,51963,63977,57072
1507347677587,897,65292,65140,397,65447,34,64951,65351,388,3209,51965,63965,57081
1507347677604,890,65287,65149,248,65463,29,64951,65351,388,3238,51965,63951,57095
1507347677625,881,65285,65163,10,65498,39,64962,65357,393,3240,51961,63954,57102
1507347677646,878,65286,65149,8,65506,0,64962,65357,393,3247,51960,63947,57109
1507347677668,898,65268,65142,215,65502,65479,64933,65362,382,3254,51965,63942,57110
1507347677689,885,65276,65148,317,65500,65408,64933,65362,382,3292,51976,63893,57115
1507347677709,879,65306,65157,315,5,65354,64933,65362,406,3333,51988,63847,57114
1507347677734,869,65293,65167,158,65458,65412,64944,65362,406,3351,51992,63799,57122
1507347677766,870,65306,65142,62,65522,65449,64944,65373,393,3350,51994,63775,57126
1507347677795,875,65322,65130,65516,65535,65506,64944,65373,393,3352,51994,63757,57131
1507347677836,879,65321,65150,210,65521,65500,64944,65373,406,3389,52000,63724,57152
1507347677868,889,65317,65160,176,65428,26,64951,65367,393,3426,51997,63699,57172
1507347677897,866,65305,65143,11,65407,92,64951,65367,393,3436,51974,63731,57236
1507347677929,882,65317,65142,65022,65256,263,64957,65373,406,3364,51906,63836,57280
1507347677959,860,65308,65127,65294,65398,172,64951,65373,412,3334,51874,63865,57313
1507347677990,959,65308,65081,35,65468,84,64951,65373,412,3374,51920,63797,57271
1507347678023,875,65218,65129,65125,65342,126,64968,65391,438,3418,51916,63819,57272
1507347678055,841,65306,65206,469,781,65185,64968,65404,401,3492,52051,63683,57070
1507347678090,876,65347,65119,506,396,65284,64962,65404,401,3572,52120,63643,57044
1507347678122,872,65335,65124,65124,65266,340,64951,65391,401,3419,51971,63888,57159
1507347678179,869,65339,65171,65195,65504,149,64944,65386,401,3319,51941,63984,57164
1507347678205,864,65319,65142,65273,65502,100,64944,65386,401,3280,51930,64007,57157
1507347678224,864,65310,65138,64961,166,65,64962,65380,388,3198,51923,64082,57122
1507347678240,856,65316,65126,64851,124,125,64962,65380,388,3127,51908,64155,57107
1507347678258,881,65283,65145,65474,65521,27,64962,65380,393,3128,51907,64159,57110
1507347678282,873,65310,65157,82,65521,65508,64933,65380,393,3134,51909,64151,57110
1507347678302,874,65314,65137,65452,31,1,64933,65380,393,3114,51906,64184,57107
1507347678334,886,65297,65162,65366,65459,55,64962,65367,388,3091,51894,64191,57109
1507347678355,871,65316,65155,340,47,65333,64962,65367,388,3144,51917,64080,57104
1507347678377,872,65336,65143,720,65518,65345,64957,65367,382,3225,51944,64035,57109
1507347678396,877,65322,65119,527,82,65415,64957,65367,382,3283,51974,63966,57094
1507347678421,866,65314,65145,135,113,65465,64933,65362,388,3285,51983,63966,57080
1507347678441,864,65314,65129,65412,65488,79,64933,65362,388,3262,51962,64001,57098
1507347678465,870,65315,65145,65022,65270,280,64944,65367,376,3185,51908,64111,57164
1507347678486,877,65296,65150,64781,65166,379,64944,65367,376,3109,51847,64216,57192
1507347678505,881,65292,65125,65004,65221,220,64944,65367,376,3061,51806,64287,57231
1507347678526,870,65284,65130,65317,65487,17,64933,65367,393,3042,51800,64323,57218
1507347678550,874,65287,65130,65250,240,65504,64933,65367,393,2979,51816,64398,57154
1507347678586,861,65295,65155,64979,41,37,64944,65362,412,2893,51814,64437,57126
1507347678617,874,65353,65134,143,190,65525,64940,65357,393,2918,51837,64396,57112
1507347678647,845,65349,65094,65257,439,65480,64940,65357,393,2920,51874,64375,57060
1507347678677,882,65370,65125,65371,65467,81,64964,65344,369,2911,51861,64381,57078
1507347678708,876,65379,65128,233,65482,65507,64964,65344,388,2950,51866,64355,57076
1507347678738,858,65347,65134,65282,78,53,64944,65344,388,2899,51858,64443,57076
1507347678771,882,65301,65106,64963,65498,103,64940,65362,369,2756,51811,64550,57081
1507347678806,872,65344,65104,64986,65508,108,64940,65357,376,2599,51756,64748,57087
1507347678849,860,65350,65103,64899,65476,199,64927,65357,376,2487,51733,64826,57097
1507347678872,869,65325,65119,65120,65453,170,64951,65351,376,2445,51713,64883,57113
1507347678893,895,65248,65128,65095,65459,202,64951,65351,376,2393,51694,64991,57128
1507347678917,876,65246,65175,64958,65464,156,64944,65338,388,2250,51644,65078,57159
1507347678965,883,65330,65114,65284,65510,65487,64944,65338,369,2211,51639,65090,57155
1507347678985,850,65328,65149,65413,132,65426,64944,65338,369,2190,51657,65079,57110
1507347679007,859,65212,65143,65222,65476,65473,64944,65338,369,2194,51656,65055,57126
1507347679035,861,65314,65113,65481,106,65517,64944,65338,363,2172,51663,65066,57102
1507347679069,887,65361,65106,65424,138,42,64944,65327,356,2151,51676,65107,57072
1507347679102,889,65341,65125,115,122,50,64944,65327,356,2187,51713,65091,57035
1507347679134,866,65331,65141,323,232,17,64951,65333,369,2270,51750,65069,56992
1507347679166,847,65272,65111,78,190,37,64933,65333,350,2280,51776,65084,56951
1507347679197,856,65289,65099,65526,176,4,64933,65333,350,2285,51796,65096,56916
1507347679229,853,65310,65116,65423,81,67,64927,65338,356,2276,51799,65149,56911
1507347679259,866,65322,65098,65349,23,117,64927,65338,350,2250,51793,65205,56913
1507347679289,875,65323,65092,65371,35,87,64920,65338,350,2219,51784,65272,56918
1507347679358,866,65343,65119,65487,65522,77,64920,65338,345,2207,51779,65287,56920
1507347679374,859,65342,65114,65437,3,99,64927,65333,350,2191,51772,65330,56925
1507347679405,878,65336,65126,65395,44,112,64927,65333,350,2184,51774,65354,56920
1507347679422,883,65339,65148,65529,45,57,64927,65333,363,2191,51776,65352,56915
1507347679456,889,65345,65145,19,4,53,64927,65333,363,2205,51783,65356,56911
1507347679474,888,65349,65154,61,22,27,64920,65333,350,2217,51791,65345,56902
1507347679491,886,65355,65150,219,89,65493,64920,65333,350,2230,51798,65314,56882
1507347679507,868,65344,65150,293,139,65464,64920,65333,350,2268,51819,65293,56872
1507347679521,858,65342,65150,364,67,65456,64916,65344,345,2290,51826,65252,56864
1507347679537,856,65330,65151,324,27,65480,64916,65344,345,2330,51837,65236,56858
1507347679558,854,65332,65140,238,64,65522,64916,65344,345,2356,51847,65213,56850
1507347679578,861,65337,65151,81,48,48,64927,65351,337,2364,51853,65225,56845
1507347679600,869,65330,65144,65401,57,94,64927,65351,337,2349,51855,65255,56837
1507347679622,879,65299,65160,65344,79,86,64920,65357,363,2339,51857,65271,56831
1507347679643,876,65318,65152,65392,39,52,64920,65357,363,2325,51856,65289,56829
1507347679666,890,65328,65158,65459,65525,39,64920,65333,326,2309,51853,65317,56832
1507347679687,891,65321,65137,65406,65499,81,64920,65333,326,2295,51845,65343,56837
1507347679702,896,65319,65142,65336,65481,106,64920,65333,326,2285,51840,65377,56845
1507347679717,886,65321,65151,65298,65499,102,64920,65338,326,2250,51830,65408,56847
1507347679730,872,65320,65148,65184,65510,121,64920,65338,326,2230,51825,65432,56852
1507347679747,866,65329,65137,65102,65517,163,64920,65338,326,2176,51812,65535,56858
1507347679768,861,65339,65142,64994,65521,210,64920,65344,326,2109,51798,90,56865
1507347679789,870,65332,65129,64932,65533,239,64920,65344,326,2043,51776,216,56870
1507347679820,867,65335,65118,65102,67,192,64916,65344,345,1946,51774,275,56866
1507347679840,871,65336,65125,65193,67,165,64916,65344,345,1933,51774,299,56864
1507347679855,869,65336,65117,65330,65,153,64916,65344,345,1918,51776,340,56859
1507347679868,868,65336,65127,65356,65,152,64927,65338,326,1912,51777,359,56857
1507347679885,872,65323,65131,65370,45,156,64927,65338,326,1902,51777,397,56855
1507347679901,874,65315,65121,65367,22,156,64927,65338,326,1890,51777,435,56855
1507347679922,875,65317,65131,65407,48,96,64916,65327,332,1885,51780,453,56850
1507347679942,867,65319,65127,65508,64,28,64916,65327,332,1883,51785,460,56842
1507347679966,881,65336,65142,65524,30,5,64916,65344,307,1874,51787,469,56834
1507347679987,873,65338,65151,65487,28,5,64909,65344,307,1864,51789,476,56830
1507347680009,876,65353,65138,65438,10,3,64909,65344,307,1847,51788,485,56828
1507347680031,884,65356,65135,65336,8,3,64909,65357,320,1798,51784,504,56828
1507347680050,887,65338,65124,65235,7,7,64909,65357,320,1751,51779,531,56826
1507347680077,886,65327,65138,65191,26,65513,64903,65333,320,1695,51775,562,56823
1507347680097,882,65303,65123,65108,33,65503,64903,65333,320,1628,51767,616,56822
1507347680120,887,65285,65122,65094,12,65466,64909,65320,313,1558,51761,643,56821
1507347680141,889,65298,65111,65148,36,65403,64909,65320,313,1455,51757,658,56816
1507347680162,901,65307,65120,65135,8,65380,64909,65320,300,1385,51751,676,56817
1507347680184,912,65349,65143,65444,65479,65249,64916,65333,300,1349,51742,617,56821
1507347680217,889,65405,65119,65264,65509,65319,64909,65309,307,1259,51730,609,56827
1507347680237,885,65375,65111,65153,65511,65360,64909,65309,307,1186,51723,623,56828
1507347680252,884,65347,65108,65160,20,65386,64909,65309,307,1151,51721,633,56823
1507347680268,868,65321,65116,65199,54,65375,64920,65296,289,1086,51723,639,56815
1507347680286,861,65312,65121,65240,97,65361,64920,65296,289,1027,51728,641,56801
1507347680304,855,65297,65134,65270,107,65349,64920,65296,289,972,51734,637,56785
1507347680327,845,65291,65139,65420,114,65310,64927,65290,307,940,51741,589,56758
1507347680348,846,65295,65106,65529,126,65264,64927,65290,307,946,51753,570,56750
1507347680369,837,65297,65107,153,121,65277,64916,65285,289,995,51759,543,56744
1507347680390,830,65306,65126,230,125,65284,64916,65285,289,1082,51768,509,56735
1507347680411,823,65310,65138,346,159,65295,64916,65279,289,1151,51783,472,56719
1507347680436,817,65299,65129,369,190,65319,64909,65279,289,1188,51796,438,56706
1507347680448,814,65295,65118,358,177,65342,64909,65279,289,1261,51798,432,56708
1507347680463,820,65287,65129,197,67,65497,64909,65279,289,1273,51803,421,56697
1507347680479,815,65254,65141,130,58,15,64916,65268,283,1290,51810,413,56690
1507347680498,808,65225,65134,139,65468,78,64916,65268,283,1321,51811,402,56705
1507347680520,807,65192,65147,313,65330,104,64916,65274,283,1368,51790,392,56740
1507347680541,812,65181,65124,371,65218,144,64916,65274,283,1468,51765,375,56789
1507347680567,803,65176,65126,329,65145,194,64927,65279,294,1539,51733,368,56889
1507347680587,822,65251,65061,355,65055,436,64927,65279,294,1614,51696,431,56965
1507347680609,843,65183,65031,65207,64842,854,64927,65279,294,1698,51606,561,57098
1507347680632,846,65100,65065,378,64605,699,64916,65296,300,1769,51556,662,57204
1507347680654,960,65353,65034,64792,65510,1003,64916,65296,300,1757,51547,879,57236
1507347680677,907,65283,65070,64748,65518,1495,64927,65314,326,1777,51545,1238,57321
1507347680699,961,65109,65042,203,65053,1238,64927,65314,326,1966,51529,1348,57405
1507347680721,923,65164,64987,898,65094,1235,64909,65351,320,2334,51531,1442,57488
1507347680744,940,65124,65032,1315,65030,1117,64909,65351,320,2647,51543,1468,57604
1507347680767,938,65134,65034,1671,65090,1056,64909,65397,356,2978,51573,1491,57662
1507347680789,932,65153,64971,1438,65440,1088,64909,65397,356,3272,51655,1545,57677
1507347680811,957,65178,65067,1185,232,1053,64909,65397,356,3768,51780,1686,57651
1507347680845,896,65170,65116,1031,242,1217,64903,65456,356,4012,51864,1796,57650
1507347680860,878,65180,65121,833,207,1374,64903,65456,356,4127,51904,1864,57666
1507347680877,855,65162,65172,698,195,1407,64911,65528,376,4344,51978,2008,57680
1507347680894,841,65141,65124,912,56,1314,64911,65528,376,4577,52054,2120,57712
1507347680915,795,65149,65117,858,137,1219,64909,51,356,4787,52140,2243,57724
1507347680937,772,65074,65133,471,429,1267,64909,51,356,5020,52280,2488,57706
1507347680965,723,65078,65198,149,735,1129,64909,97,356,5091,52376,2681,57653
1507347680987,755,65241,65284,65046,1034,618,64909,97,356,4964,52458,2915,57498
1507347681008,748,64985,65326,309,355,1015,64903,145,326,5092,52591,3179,57484
1507347681035,692,65027,65228,65359,687,934,64903,145,326,5142,52666,3334,57458
1507347681049,681,65058,65225,70,430,728,64903,145,326,5184,52697,3381,57456
1507347681067,673,65100,65254,326,292,658,64896,169,307,5273,52766,3458,57437
1507347681086,628,65090,65277,309,254,602,64896,169,307,5353,52821,3525,57431
1507347681107,639,65063,65254,181,49,489,64896,169,307,5416,52852,3603,57460
1507347681129,647,65015,65267,135,21,333,64892,204,307,5483,52891,3640,57469
1507347681164,645,65024,65259,83,66,100,64892,204,307,5516,52904,3640,57462
1507347681179,652,65028,65280,107,67,65483,64909,204,300,5474,52894,3610,57436
1507347681193,659,65050,65272,65390,110,65435,64909,204,300,5420,52875,3577,57404
1507347681209,663,65028,65303,65445,65533,65271,64909,204,300,5394,52870,3543,57383
1507347681230,670,65056,65310,65469,19,65139,64893,228,283,5324,52845,3496,57362
1507347681252,686,65084,65285,65363,65499,65025,64893,228,283,5256,52812,3435,57344
1507347681275,709,65120,65262,65413,65444,64805,64903,204,300,5149,52751,3287,57292
1507347681307,774,65210,65194,65440,65477,64660,64903,204,300,5056,52709,3173,57274
1507347681322,776,65209,65201,65328,65455,64594,64892,182,307,5006,52682,3110,57247
1507347681337,755,65157,65213,65278,65414,64566,64892,182,307,4886,52622,2992,57239
1507347681354,751,65111,65212,65221,65226,64485,64892,182,307,4759,52540,2852,57243
1507347681374,799,65100,65203,65202,65098,64356,64893,158,289,4612,52451,2702,57251
1507347681394,807,65085,65167,65020,65223,64264,64893,158,289,4431,52363,2554,57240
1507347681418,810,65115,65132,64942,65277,64239,64893,104,307,4125,52184,2268,57241
1507347681449,846,65039,65049,64896,65138,64066,64893,104,307,3929,52138,2179,57244
1507347681467,885,65097,65044,65215,65151,64006,64893,104,307,3763,52065,1975,57236
1507347681480,881,65179,65034,65287,65261,63989,64869,51,326,3677,52035,1778,57204
1507347681498,914,65185,64982,65130,65421,64095,64869,51,326,3477,51980,1631,57172
1507347681520,923,65122,65011,64838,65496,64173,64880,65535,332,3255,51928,1504,57138
1507347681541,967,65121,65002,64815,90,64229,64880,65535,332,2922,51873,1383,57091
1507347681572,1005,65131,65042,64587,191,64362,64887,65469,345,2565,51832,1256,57022
1507347681592,1031,65166,65063,64443,131,64553,64887,65469,345,2441,51817,1228,56994
1507347681608,1054,65149,65093,64297,131,64628,64887,65469,345,2164,51787,1235,56980
1507347681623,1036,65140,65099,64006,206,64644,64893,65415,313,1856,51765,1257,56947
1507347681642,1019,65129,65087,64143,196,64557,64893,65415,313,1570,51743,1230,56921
1507347681661,1010,65149,65157,64296,158,64444,64893,65415,294,1275,51728,1197,56893
1507347681684,1004,65174,65121,64278,244,64354,64898,65362,294,983,51722,1142,56857
1507347681713,962,65170,65118,64479,279,64358,64898,65303,257,564,51730,1079,56798
1507347681736,939,65190,65119,64701,262,64328,64898,65303,257,331,51738,978,56738
1507347681757,885,65282,65107,64894,344,64319,64898,65303,257,131,51759,858,56710
1507347681772,863,65274,65115,65009,400,64422,64909,65255,264,37,51773,803,56683
1507347681787,828,65312,65107,65000,424,64496,64909,65255,264,65393,51809,709,56620
1507347681807,801,65325,65151,64974,524,64639,64909,65255,264,65227,51853,638,56553
1507347681828,784,65302,65135,64921,481,64841,64928,65207,238,65076,51897,585,56459
1507347681849,747,65316,65102,64949,505,65115,64928,65207,238,64928,51984,524,56369
1507347681884,739,65319,65115,65250,399,65204,64941,65160,208,64782,52022,520,56319
1507347681900,737,65321,65178,65036,297,65466,64941,65160,208,64742,52038,565,56285
1507347681919,725,65316,65187,65012,222,35,64941,65148,196,64673,52063,601,56273
1507347681933,732,65311,65218,65055,173,190,64927,65148,196,64630,52082,677,56255
1507347681954,719,65297,65200,65142,54,333,64927,65148,196,64608,52092,769,56249
1507347681976,716,65304,65232,65102,65510,469,64933,65148,177,64656,52088,928,56264
1507347681997,758,65333,65211,65148,65321,597,64933,65148,177,64750,52065,1209,56321
1507347682031,802,65334,65196,65486,65493,694,64927,65154,152,64799,52070,1319,56324
1507347682049,809,65329,65156,65452,65430,832,64927,65154,152,64862,52071,1385,56335
1507347682068,834,65329,65187,65346,65429,868,64909,65178,182,64922,52075,1532,56343
1507347682085,826,65302,65153,65185,65387,979,64909,65178,182,64946,52079,1714,56367
1507347682100,835,65297,65121,65082,65355,1045,64909,65178,182,64980,52081,1814,56401
1507347682118,864,65311,65115,64965,65317,1064,64909,65202,182,65010,52084,2018,56418
1507347682134,907,65311,65119,64904,65406,1084,64916,65202,182,65046,52098,2212,56441
1507347682157,858,65379,65098,65253,65312,1112,64916,65202,182,65106,52102,2497,56489
